MasterID,CollectionDate,SpawnYear,LGDTrapID,BioSamplesID,CollectionLocation,LGDFLmm,LGDWeight,SRR,LGDSpecies,PtagisSpecies,GenSpecies,LGDRun,PtagisRun,GenRun,LGDRear,PtagisRear,GenRear,LGDLifeStage,LGDSex,GenSex,GenStock,GenStockProb,GenParentHatchery,GenBY,GenPBT_ByHat,GenPBT_RGroup,GenComments,LGDFishComments,BioScaleFinalAge,PtagisEventSites,PtagisLastEventSite,PtagisLastEventDate,PtagisEventLastSpawnSite,RepeatSpawner,BiosamplesValid,LGDValid,LGDInjuryiesAll,LGDMarksAll,LGDMarkAD,LGDTagsAll,LGDNumPIT,LGDNumRT,LGDNumJaw,LGDOpComments,PTAgisSxCGRAObs,OpTrapSampleRate,OpWaterTemp,CreatedDate,CreatedUser,Editdate,EditUser,LGDNumFloy,Date,SppCode,Species,week_num
428167,2019-07-22T00:00:00Z,SY2020,LGR2A-LGR-32W-2019-004982,19-20606,Lower Granite Dam ->,760,NA,32W,3,3,3,2,2,NA,W,W,U,RF,NI,F,GRROND,0.489,NA,NA,Unassigned-W,Unassigned-W,NA,NA,?:2,"GRA(O),GRA(O),ACM(O),ACM(O),ACM(O)",ACM,2020-04-08T21:39:22Z,ACM,NA,TRUE,1,NA,UM,AI,"Floy, Pit",3DD.00776193E6,NA,NA,NA,NA,0.28,66.4,2019-07-22T20:40:02Z,IDFG\sql_nr,2019-09-02T17:27:14Z,IDFG\pbunn,$100 19-00702,2019-07-22T00:00:00Z,3,Steelhead,21
427347,2019-06-25T00:00:00Z,SY2019,LGR2A-LGR-12H-2019-001407,19-11193,Lower Granite Dam ->,920,NA,15H,1,1,1,5,1,5,H,W,H,RF,NI,F,HELLSC,0.991,NA,NA,2014-NPTH-NPTH,2014-NPTH-NPTH-Smolt,NA,6,NA,"GRA(O),LGRLDR(R),GRA(O),LGRLDR(R),GRA(O),DWL(O)",DWL,2019-07-22T15:12:27Z,NA,NA,FALSE,1,"EH, HB",UM,AI,"Pit, Wire",3DD.00775EC279,NA,NA,NA,NA,0.28,60.7,2019-06-25T21:00:05Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-25T00:00:00Z,1,Chinook,17
427407,2019-06-26T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004487,19-18174,Lower Granite Dam ->,750,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-CLWH-SFSAL,2015-CLWH-SFSAL-Powell-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,61.6,2019-06-26T21:00:04Z,IDFG\pbunn,2019-07-28T17:28:18Z,IDFG\pbunn,NA,2019-06-26T00:00:00Z,1,Chinook,17
427273,2019-06-24T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004403,19-18133,Lower Granite Dam ->,710,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-MCCA-SFSAL-SEG,2015-MCCA-SFSAL-SFSalmonR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,61.2,2019-06-24T21:00:05Z,IDFG\pbunn,2019-07-28T17:28:18Z,IDFG\pbunn,NA,2019-06-24T00:00:00Z,1,Chinook,17
427509,2019-07-01T00:00:00Z,SY2019,LGR2A-LGR-12H-2019-001463,19-11238,Lower Granite Dam ->,780,NA,15H,1,1,1,5,2,5,H,H,H,RF,NI,F,SFSALM,0.472,NA,NA,2015-MCCA-JHNW,2015-MCCA-JHNW-JohnsonCr,NA,NA,NA,"GRA(O),ESS(O),ESS(O),JOHNSC(R)",JOHNSC,2019-08-03T07:51:54Z,JOHNSC,NA,FALSE,1,B,UM,AI,"Pit, Wire",3DD.007761F21E,NA,NA,"Start of SY 2020 for Steelhead, trapping rate set to 33% for ad-clipped steelhead",NA,0.28,63,2019-07-01T21:00:04Z,IDFG\pbunn,2019-08-04T16:14:00Z,IDFG\pbunn,NA,2019-07-01T00:00:00Z,1,Chinook,18
427294,2019-06-25T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001388,19-11175,Lower Granite Dam ->,790,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,M,SFSALM,0.662,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:2,"GRA(O),ZEN(O)",ZEN,2019-07-07T18:02:46Z,ZEN,NA,TRUE,1,NA,UM,AI,Pit,3DD.007761C20D,NA,NA,NA,NA,0.28,60.7,2019-06-25T21:00:05Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-25T00:00:00Z,1,Chinook,17
427225,2019-06-24T00:00:00Z,SY2019,LGR2A-LGR-12H-2019-001339,19-11128,Lower Granite Dam ->,740,NA,15H,1,1,1,5,2,5,H,H,U,RF,NI,F,HELLSC,0.664,NA,NA,Unassigned-H,Unassigned-H,NA,NA,NA,"GRA(O),IR1(O),IR3(O),IR4(O),IML(O),IMNAHW(R),IML(O),IR5(O)",IR5,2019-07-14T12:16:39Z,IR5,NA,FALSE,1,OD,UM,AI,"Wire, Pit",3DD.00775A3D85,NA,NA,NA,NA,0.28,61.2,2019-06-24T21:00:05Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-24T00:00:00Z,1,Chinook,17
427395,2019-06-26T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001413,19-11199,Lower Granite Dam ->,700,NA,15H,1,1,1,5,2,5,W,W,H,RF,NI,M,SFSALM,0.731,NA,NA,2015-MCCA-SFSAL-INT,2015-MCCA-SFSAL-SFSalmonR-IntSmolt,NA,NA,1:2,"GRA(O),KRS(O),SALSFW(R),SALRSF(M)",SALRSF,2019-09-04T22:00:00Z,SALSFW,NA,TRUE,1,NA,UM,AI,Pit,3DD.007759EA59,NA,NA,NA,NA,0.28,61.6,2019-06-26T21:00:04Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-26T00:00:00Z,1,Chinook,17
427495,2019-07-01T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001453,19-11229,Lower Granite Dam ->,810,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,M,CHMBLN,0.474,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:2,"GRA(O),LLR(O)",LLR,2019-07-15T07:13:56Z,LLR,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775A36EF,NA,NA,"Start of SY 2020 for Steelhead, trapping rate set to 33% for ad-clipped steelhead",NA,0.28,63,2019-07-01T21:00:04Z,IDFG\pbunn,2019-08-04T16:14:00Z,IDFG\pbunn,NA,2019-07-01T00:00:00Z,1,Chinook,18
427323,2019-06-25T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001404,19-11190,Lower Granite Dam ->,450,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,M,HELLSC,0.972,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:1,"GRA(O),PCA(O),PANTHC(R)",PANTHC,2019-07-26T06:32:00Z,PCA,NA,TRUE,1,NA,UM,AI,Pit,3DD.0077596F6A,NA,NA,NA,NA,0.28,60.7,2019-06-25T21:00:05Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-25T00:00:00Z,1,Chinook,17
428518,2019-08-02T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-005248,19-11560,Lower Granite Dam ->,860,NA,13H,1,1,1,5,2,3,W,W,H,RF,NI,F,FALL,1,NA,NA,2014-LYON-LYON-FALL,2014-LYON-LYON-FALL-UNK,NA,fall chin,?:2,GRA(O),GRA,2019-08-02T16:31:04Z,NA,NA,TRUE,1,G,UM,AI,Pit,3DD.00775FFA0C,NA,NA,NA,NA,0.28,66.6,2019-08-02T20:40:01Z,IDFG\sql_nr,2019-09-08T13:17:35Z,IDFG\pbunn,NA,2019-08-02T00:00:00Z,1,Chinook,22
427760,2019-07-08T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004761,19-18298,Lower Granite Dam ->,720,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-PAHH-PAH-SEG,2015-SAWT-PAH-PahsimeroiR-SegSmolt,NA,5,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,67.7,2019-07-08T21:00:02Z,IDFG\sql_nr,2019-08-25T12:48:20Z,IDFG\pbunn,NA,2019-07-08T00:00:00Z,1,Chinook,19
427366,2019-06-25T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004480,NA,Lower Granite Dam ->,570,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,60.7,2019-06-25T21:00:05Z,IDFG\pbunn,2019-06-25T21:00:05Z,IDFG\pbunn,NA,2019-06-25T00:00:00Z,1,Chinook,17
427307,2019-06-25T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001384,19-11171,Lower Granite Dam ->,540,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,M,SFSALM,0.999,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:1,"GRA(O),SFG(O),ZEN(O)",ZEN,2019-07-08T10:27:51Z,ZEN,NA,TRUE,1,NA,UM,AI,Pit,3DD.007761DCC5,NA,NA,NA,NA,0.28,60.7,2019-06-25T21:00:05Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-25T00:00:00Z,1,Chinook,17
422307,2019-05-14T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000145,19-10025,Lower Granite Dam ->,870,NA,15H,1,1,1,5,1,5,W,W,H,RF,NI,F,NA,NA,NA,NA,2014-CLWH-CrookedR,2014-CLWH-CrookedR-Powell,NA,9,1:3,"GRA(O),LRL(O),LRU(O)",LRU,2019-06-05T18:13:52Z,LRU,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775F8597,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-22T12:07:08Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
428630,2019-08-12T00:00:00Z,SY2020,LGR2A-LGR-32W-2019-005335,19-20757,Lower Granite Dam ->,590,NA,32W,3,3,3,2,2,NA,W,W,U,RF,NI,F,GRROND,0.876,NA,NA,Unassigned-W,Unassigned-W,NA,NA,2:1,"GRA(O),UGR(O),CCU(O),CCU(O),CCW(O),CCW(O),CATHEW(R),CCU(O)",CCU,2020-05-01T03:08:39Z,CATHEW,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775F24CB,NA,NA,NA,NA,0.28,65.2,2019-08-12T20:40:01Z,IDFG\sql_nr,2019-11-04T12:11:36Z,IDFG\pbunn,NA,2019-08-12T00:00:00Z,3,Steelhead,24
428691,2019-08-15T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-005364,19-11608,Lower Granite Dam ->,350,NA,13W,1,1,1,5,2,3,W,W,U,RF,NI,M,FALL,1,NA,NA,Unassigned-W,Unassigned-W,NA,NA,2:MJ,"GRA(O),LGRLDR(R),GRA(O),GRA(O),LGRLDR(R),GRA(O)",GRA,2019-08-19T08:41:02Z,NA,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775F61AC,NA,NA,NA,NA,0.28,64.8,2019-08-15T20:40:01Z,IDFG\sql_nr,2019-09-08T13:17:35Z,IDFG\pbunn,NA,2019-08-15T00:00:00Z,1,Chinook,24
427252,2019-06-24T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004332,19-18099,Lower Granite Dam ->,530,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2016-SAWT-SAW-SEG,2016-SAWT-SAW-UpperSalmonR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,61.2,2019-06-24T21:00:05Z,IDFG\pbunn,2019-07-28T17:28:18Z,IDFG\pbunn,NA,2019-06-24T00:00:00Z,1,Chinook,17
427387,2019-06-26T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001408,19-11194,Lower Granite Dam ->,440,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,M,HELLSC,0.827,NA,NA,Unassigned-W,Unassigned-W,NA,ab 1,1:1,"GRA(O),WR1(O)",WR1,2019-07-10T22:04:07Z,WR1,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775A1B53,NA,NA,NA,NA,0.28,61.6,2019-06-26T21:00:04Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-26T00:00:00Z,1,Chinook,17
427519,2019-07-01T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004591,19-18224,Lower Granite Dam ->,770,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-MCCA-SFSAL-SEG,2015-MCCA-SFSAL-SFSalmonR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,"Start of SY 2020 for Steelhead, trapping rate set to 33% for ad-clipped steelhead",NA,0.28,63,2019-07-01T21:00:04Z,IDFG\pbunn,2019-08-25T12:48:20Z,IDFG\pbunn,NA,2019-07-01T00:00:00Z,1,Chinook,18
427470,2019-06-28T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004545,19-18202,Lower Granite Dam ->,750,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-SAWT-SAW-SEG,2015-SAWT-SAW-UpperSalmonR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,61.2,2019-06-28T19:31:59Z,IDFG\pbunn,2019-08-25T12:48:20Z,IDFG\pbunn,NA,2019-06-28T00:00:00Z,1,Chinook,17
427454,2019-06-28T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001437,19-11217,Lower Granite Dam ->,700,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,M,HELLSC,0.985,NA,NA,Unassigned-W,Unassigned-W,NA,NA,2:2,"GRA(O),USE(O)",USE,2019-07-12T09:16:13Z,USE,NA,TRUE,1,NA,UM,AI,Pit,3DD.0077594F5C,NA,NA,NA,NA,0.28,61.2,2019-06-28T19:31:59Z,IDFG\pbunn,2019-08-04T16:14:00Z,IDFG\pbunn,NA,2019-06-28T00:00:00Z,1,Chinook,17
424395,2019-05-28T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000582,19-10426,Lower Granite Dam ->,620,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,M,HELLSC,0.913,NA,NA,Unassigned-W,Unassigned-W,NA,8,1:2,GRA(O),GRA,2019-05-28T16:09:53Z,NA,NA,TRUE,1,G,UM,AI,Pit,3DD.00775EC220,NA,NA,NA,NA,0.28,53.5,2019-05-28T21:00:05Z,IDFG\pbunn,2019-07-13T08:00:47Z,IDFG\pbunn,NA,2019-05-28T00:00:00Z,1,Chinook,13
428415,2019-07-30T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-005146,19-11520,Lower Granite Dam ->,890,NA,13W,1,1,1,5,2,3,W,W,U,RF,NI,M,FALL,1,NA,NA,Unassigned-W,Unassigned-W,NA,NA,2:2,GRA(O),GRA,2019-07-30T10:33:01Z,NA,NA,TRUE,1,NA,UM,AI,Pit,3DD.007761F044,NA,NA,NA,NA,0.28,66.8,2019-07-30T20:40:01Z,IDFG\sql_nr,2019-09-08T13:17:35Z,IDFG\pbunn,NA,2019-07-30T00:00:00Z,1,Chinook,22
427134,2019-06-21T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004305,NA,Lower Granite Dam ->,540,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,63.5,2019-06-21T21:00:04Z,IDFG\pbunn,2019-06-21T21:00:04Z,IDFG\pbunn,NA,2019-06-21T00:00:00Z,1,Chinook,16
427151,2019-06-21T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-001328,19-11118,Lower Granite Dam ->,460,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,M,HELLSC,0.999,NA,NA,Unassigned-W,Unassigned-W,NA,3,1:1,"GRA(O),WR1(O),WR1(O),WR1(O)",WR1,2019-09-18T18:39:04Z,WR1,NA,TRUE,1,NA,UM,AI,Pit,3DD.007761A6F1,NA,NA,NA,NA,0.28,63.5,2019-06-21T21:00:04Z,IDFG\pbunn,2019-07-13T08:00:48Z,IDFG\pbunn,NA,2019-06-21T00:00:00Z,1,Chinook,16
427153,2019-06-21T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004281,NA,Lower Granite Dam ->,870,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,63.5,2019-06-21T21:00:04Z,IDFG\pbunn,2019-06-21T21:00:04Z,IDFG\pbunn,NA,2019-06-21T00:00:00Z,1,Chinook,16
427736,2019-07-05T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004721,NA,Lower Granite Dam ->,520,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,66.4,2019-07-05T21:00:02Z,IDFG\sql_nr,2019-07-05T21:00:02Z,IDFG\sql_nr,NA,2019-07-05T00:00:00Z,1,Chinook,18
427753,2019-07-08T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004748,19-18292,Lower Granite Dam ->,810,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2014-RAPH-RAPH,2014-RAPH-RAPH-RapidR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,67.7,2019-07-08T21:00:02Z,IDFG\sql_nr,2019-08-25T12:48:20Z,IDFG\pbunn,NA,2019-07-08T00:00:00Z,1,Chinook,19
427362,2019-06-25T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004441,NA,Lower Granite Dam ->,730,NA,15H,1,1,NA,5,1,NA,H,H,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPJ(O),RPJ(O),ICH(O),BO2(O),BO4(O),TD2(O),MC1(O),MC1(O),ICH(O),LMA(O),GOA(O),GRA(O),LGRLDR(R),GRA(O)",GRA,2019-06-25T10:34:32Z,NA,NA,FALSE,1,HB,AD,AD,Pit,3DD.0077849621,NA,NA,NA,NA,0.28,60.7,2019-06-25T21:00:05Z,IDFG\pbunn,2019-06-25T21:00:05Z,IDFG\pbunn,NA,2019-06-25T00:00:00Z,1,Chinook,17
427208,2019-06-24T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004390,19-18127,Lower Granite Dam ->,550,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2016-RAPH-RAPH,2016-RAPH-RAPH-RapidR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,61.2,2019-06-24T21:00:05Z,IDFG\pbunn,2019-07-28T17:28:18Z,IDFG\pbunn,NA,2019-06-24T00:00:00Z,1,Chinook,17
427388,2019-06-26T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-004499,19-18180,Lower Granite Dam ->,740,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-CLWH-SFCLW,2015-CLWH-SFCLW-RedR-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,P,AD,AD,NA,NA,NA,NA,NA,NA,0.28,61.6,2019-06-26T21:00:04Z,IDFG\pbunn,2019-07-28T17:28:18Z,IDFG\pbunn,NA,2019-06-26T00:00:00Z,1,Chinook,17
426679,2019-06-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003961,NA,Lower Granite Dam ->,700,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,62.6,2019-06-17T21:00:05Z,IDFG\pbunn,2019-06-17T21:00:05Z,IDFG\pbunn,NA,2019-06-17T00:00:00Z,1,Chinook,16
422133,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000460,19-16167,Lower Granite Dam ->,740,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-CLWH-ClearCr,2015-CLWH-ClearCr-ClearCr-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-22T12:20:39Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
426706,2019-06-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-004020,NA,Lower Granite Dam ->,510,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,62.6,2019-06-17T21:00:05Z,IDFG\pbunn,2019-06-17T21:00:05Z,IDFG\pbunn,NA,2019-06-17T00:00:00Z,1,Chinook,16
422174,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000457,NA,Lower Granite Dam ->,680,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-14T21:00:05Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
422176,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000344,NA,Lower Granite Dam ->,770,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-14T21:00:05Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
422210,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000416,NA,Lower Granite Dam ->,520,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-14T21:00:05Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
422217,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000327,NA,Lower Granite Dam ->,740,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,"G, S",AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-14T21:00:05Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
422253,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000325,NA,Lower Granite Dam ->,670,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-14T21:00:05Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
422269,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000412,NA,Lower Granite Dam ->,690,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-14T21:00:05Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
428544,2019-08-06T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-005268,19-11569,Lower Granite Dam ->,850,NA,13W,1,1,1,5,2,3,W,W,U,RF,NI,F,FALL,1,NA,NA,Unassigned-W,Unassigned-W,NA,ab 1,1:3,GRA(O),GRA,2019-08-06T11:04:50Z,NA,NA,TRUE,1,"B, LRB",UM,AI,Pit,3DD.00775F319E,NA,NA,NA,NA,0.28,67.9,2019-08-06T20:40:01Z,IDFG\sql_nr,2019-09-08T13:17:35Z,IDFG\pbunn,NA,2019-08-06T00:00:00Z,1,Chinook,23
428551,2019-08-06T00:00:00Z,SY2019,LGR2A-LGR-12W-2019-005278,19-11574,Lower Granite Dam ->,760,NA,15W,1,1,1,5,2,5,W,W,U,RF,NI,F,HELLSC,0.823,NA,NA,Unassigned-W,Unassigned-W,NA,ab 8,1:2,"GRA(O),KRS(O)",KRS,2019-08-21T01:34:00Z,KRS,NA,TRUE,1,CD,UM,AI,Pit,3DD.00775EBF09,NA,NA,NA,NA,0.28,67.9,2019-08-06T20:40:01Z,IDFG\sql_nr,2019-09-08T13:17:35Z,IDFG\pbunn,NA,2019-08-06T00:00:00Z,1,Chinook,23
422101,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000304,19-16090,Lower Granite Dam ->,610,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-DWOR-DWOR,2015-DWOR-DWOR-ClearwaterR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-22T12:20:39Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
422160,2019-05-14T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000278,19-16077,Lower Granite Dam ->,630,NA,15H,1,NA,1,5,NA,5,H,NA,U,RF,NI,M,NA,NA,NA,NA,Unassigned-H,Unassigned-H,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.1,2019-05-14T21:00:05Z,IDFG\pbunn,2019-05-22T12:20:39Z,IDFG\pbunn,NA,2019-05-14T00:00:00Z,1,Chinook,11
